run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache,use_gate,use_fixer_context
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,81,numerical_letter_grade,0,0,0.2,0.2,0.0,2.64,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,82,prime_length,1,1,0.6,0.6,0.0,3.927,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,83,starts_one_ends,1,1,0.9,0.6,0.3,7.496,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,84,solve,0,0,0.0,0.0,0.0,1.871,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,85,add,0,0,0.9,0.7,0.2,6.224,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,86,anti_shuffle,0,0,0.9,0.9,0.0,11.329,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,87,get_row,0,0,0.9,0.7,0.2,18.588,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,88,sort_array,1,1,0.9,0.6,0.3,14.259,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,89,encrypt,0,0,0.0,0.0,0.0,2.534,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,90,next_smallest,1,1,0.7,0.7,0.0,8.959,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,91,is_bored,0,0,0.6,0.6,0.0,3.224,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,92,any_int,1,1,0.7,0.6,0.1,10.337,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,93,encode,0,0,0.7,0.0,0.7,16.778,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,94,skjkasdkd,1,1,0.9,0.7,0.2,12.075,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,95,check_dict_case,0,0,0.6,0.6,0.0,3.369,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,96,count_up_to,0,0,0.9,0.6,0.3,13.058,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,97,multiply,1,1,0.7,0.7,0.0,7.818,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,98,count_upper,0,0,0.0,0.0,0.0,3.968,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,99,closest_integer,0,0,0.6,0.6,0.0,3.766,0,0,0,1,0,1
